"Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRICHODERMA HARZ.","119202",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLOXYSTROBIN","129112",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLUMIZOLE","128879",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","CARFENTRAZONE-ETHYL","128712",200
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","FLUMIOXAZIN","129034",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLUFOSINATE-AMMONIUM","128850",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE ISO. SALT","103601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE POT. SALT","103613",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","NAPROPAMIDE","103001",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","OXYFLUORFEN","111601",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","PARAQUAT","61601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","PENDIMETHALIN","108501",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","SULFENTRAZONE","129081",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","TOTAL",NA,NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ABAMECTIN","122804",500
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACEQUINOCYL","6329",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACETAMIPRID","99050",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","AZADIRACHTIN","121701",800
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BEAUVERIA BASSIANA","128924",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENAZATE","586",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENTHRIN","128825",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAK ABTS-1857","6523",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAKI ABTS-351","6522",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAKI SA-11","6519",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT SUB AIZAWAI GC-91","6426",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BUPROFEZIN","275100",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CARBARYL","56801",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORANTRANILIPROLE","90100",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORPYRIFOS","59101",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYANTRANILIPROLE","90098",900
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYFLUMETOFEN","138831",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ETOXAZOLE","107091",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENBUTATIN-OXIDE","104601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPROPATHRIN","127901",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPYROXIMATE","129131",400
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FLONICAMID","128016",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FLUPYRADIFURONE","122304",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","HELICOVERPA ZEA NPV","107300",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","HEXYTHIAZOX","128849",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","IMIDACLOPRID","129099",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","MALATHION","57701",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","METHOXYFENOZIDE","121027",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NALED","34401",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NEEM OIL","25006",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NOVALURON","124002",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PIPERONYL BUTOXIDE","67501",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","POTASSIUM SALTS","79021",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRETHRINS","69001",200
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRIDABEN","129105",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRIPROXYFEN","129032",100
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SOYBEAN OIL","31605",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINETORAM","110007",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINOSAD","110003",600
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPIROMESIFEN","24875",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SULFOXAFLOR","5210",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","THIAMETHOXAM","60109",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","TOTAL",NA,NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ZETA-CYPERMETHRIN","129064",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","ACIBENZOLAR-S-METHYL","61402",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","BT KURSTAKI SA-12","6518",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CAPRIC ACID","128955",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CAPRYLIC ACID","128919",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CHLOROPICRIN","81501",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","DICHLOROPROPENE","29001",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","FLUTRIAFOL","128940",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","GLIOCLADIUM VIRENS","129000",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","HYDROGEN PEROXIDE","595",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","IRON PHOSPHATE","34903",100
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METALDEHYDE","53001",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-POTASSIUM","39002",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-SODIUM","39003",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","PAECILOMYCES FUMOSOR","115002",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","PEROXYACETIC ACID","63201",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","POTASSIUM SILICATE","72606",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","REYNOUTRIA SACHALINE","55809",600
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","TOTAL",NA,NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","TRICHODERMA VIRENS STRAIN G-41","176604",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","AZOXYSTROBIN","128810",0.205
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS SUBT. GB03","129068",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BLAD","30006",0.482
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102",0.023
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BOSCALID","128008",0.337
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CAPTAN","81301",1.739
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER HYDROXIDE","23401",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","COPPER OCTANOATE","23306",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYFLUFENAMID","555550",0.023
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","CYPRODINIL","288202",0.32
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","DIFENOCONAZOLE","128847",0.114
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FENHEXAMID","90209",0.623
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUDIOXONIL","71503",0.213
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUOPYRAM","80302",0.113
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FLUXAPYROXAD","138009",0.168
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","FOSETYL-AL","123301",3.997
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","ISOFETAMID","270000",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MEFENOXAM","113502",0.493
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","MYCLOBUTANIL","128857",0.106
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PENTHIOPYRAD","90112",0.303
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","POLYOXIN D ZINC SALT","230000",0.073
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","POTASSIUM BICARBON.","73508",2.381
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PROPICONAZOLE","122101",0.112
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRACLOSTROBIN","99100",0.169
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","PYRIMETHANIL","288201",0.51
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","QUINOLINE","55459",0.097
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","STREPTOMYCES LYDICUS","6327",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","SULFUR","77501",3.656
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TETRACONAZOLE","120603",0.039
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001",0.669
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","THIRAM","79801",2.219
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRICHODERMA HARZ.","119202",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLOXYSTROBIN","129112",0.113
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","FUNGICIDE","TRIFLUMIZOLE","128879",0.23
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712",0.024
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","FLUMIOXAZIN","129034",0.089
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","GLUFOSINATE-AMMONIUM","128850",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","GLYPHOSATE POT. SALT","103613",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","NAPROPAMIDE","103001",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","OXYFLUORFEN","111601",0.313
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","PARAQUAT","61601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","PENDIMETHALIN","108501",1.202
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","HERBICIDE","SULFENTRAZONE","129081",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ABAMECTIN","122804",0.019
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACEQUINOCYL","6329",0.297
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ACETAMIPRID","99050",0.126
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","AZADIRACHTIN","121701",0.034
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BEAUVERIA BASSIANA","128924",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENAZATE","586",0.496
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BIFENTHRIN","128825",0.109
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAK ABTS-1857","6523",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI ABTS-351","6522",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT KURSTAKI SA-11","6519",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BT SUB AIZAWAI GC-91","6426",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BUPROFEZIN","275100",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CARBARYL","56801",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100",0.067
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHLORPYRIFOS","59101",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYANTRANILIPROLE","90098",0.111
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","CYFLUMETOFEN","138831",0.178
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ETOXAZOLE","107091",0.135
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENBUTATIN-OXIDE","104601",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPROPATHRIN","127901",0.286
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FENPYROXIMATE","129131",0.103
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLONICAMID","128016",0.085
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","FLUPYRADIFURONE","122304",0.158
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","HELICOVERPA ZEA NPV","107300",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","HEXYTHIAZOX","128849",0.177
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","IMIDACLOPRID","129099",0.515
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","MALATHION","57701",1.991
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","METHOXYFENOZIDE","121027",0.174
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NALED","34401",0.904
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NEEM OIL","25006",0.095
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NEEM OIL, CLAR. HYD.","25007",5.151
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","NOVALURON","124002",0.059
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PIPERONYL BUTOXIDE","67501",0.478
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","POTASSIUM SALTS","79021",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRETHRINS","69001",0.044
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRIDABEN","129105",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","PYRIPROXYFEN","129032",0.067
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SOYBEAN OIL","31605",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINETORAM","110007",0.068
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPINOSAD","110003",0.093
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SPIROMESIFEN","24875",0.243
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","SULFOXAFLOR","5210",0.069
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","THIAMETHOXAM","60109",0.062
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","INSECTICIDE","ZETA-CYPERMETHRIN","129064",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","BT KURSTAKI SA-12","6518",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","CAPRIC ACID","128955",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","CAPRYLIC ACID","128919",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","CHLOROPICRIN","81501",244.066
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","DICHLOROPROPENE","29001",83.557
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","FLUTRIAFOL","128940",0.112
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","GLIOCLADIUM VIRENS","129000",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","HYDROGEN PEROXIDE","595",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","IRON PHOSPHATE","34903",0.161
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METALDEHYDE","53001",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METAM-POTASSIUM","39002",214.011
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","METAM-SODIUM","39003",228.063
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PAECILOMYCES FUMOSOR","115002",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","PEROXYACETIC ACID","63201",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","POTASSIUM SILICATE","72606",0
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","REYNOUTRIA SACHALINE","55809",0.191
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / APPLICATION","AVG","OTHER","TRICHODERMA VIRENS STRAIN G-41","176604",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","AZOXYSTROBIN","128810",0.447
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS PUMILUS","6485",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBT. GB03","129068",NA
2019,"CALIFORNIA","BEARING","APPLICATIONS","LB / ACRE / YEAR","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479",NA
